incident_date,letter_date,school,cases_count,no_case_count,incident_text,school_level,school_name_long,state_school_id,lea_name,lea_id,level,grades,ward,charter_status,phone,address
2021-09-13,2021-09-19,Simon,1,True,"A letter to the Simon community was sent on September 19, 2021, notifying them of a positive COVID-19 cases in the building on September 13, 2021.",Elementary,Simon Elementary School,315.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 645-3360,"401 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-13,2021-09-21,Sousa,1,True,"A letter to the Sousa community was sent on September 21, 2021, notifying them of a positive COVID-19 case in the building on September 13, 2021.",Middle,Sousa Middle School,427.0,District of Columbia Public Schools,1.0,Middle,6 - 8,7,DCPS,(202) 729-3260,"3650 Ely Pl. SE, WASHINGTON, DC 20019"
2021-09-13,2021-09-19,Stuart-Hobson,1,False,"A letter to the Stuart-Hobson community was sent on September 19, 2021, notifying them of two positive COVID-19 cases in the building on September 13 and September 17, 2021, respectively.",Middle,Stuart-Hobson Middle School (Capitol Hill Cluster),428.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 671-6010,"410 E St. NE, WASHINGTON, DC 20002"
2021-09-13,2021-09-16,Truesdell,1,True,"A letter to the Truesdell community was sent on September 16, 2021, notifying them of a positive COVID-19 case in the building on September 13, 2021.",Elementary,Truesdell Elementary School,327.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6202,"800 Ingraham St. NW, WASHINGTON, DC 20011"
2021-09-13,2021-09-14,Tyler,1,False,"A letter to the Tyler community was sent on September 14, 2021, notifying them of two positive COVID-19 cases in the building on September 10 and September 13, 2021.",Elementary,Tyler Elementary School,330.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 939-4810,"1001 G St. SE, WASHINGTON, DC 20003"
2021-09-13,2021-09-17,Walker-Jones,1,True,"A letter to the Walker-Jones community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on September 13, 2021.",PK-8,Walker-Jones Education Campus,332.0,District of Columbia Public Schools,1.0,K-8,PK3 - 8,6,DCPS,(202) 939-5934,"1125 New Jersey Ave. NW, WASHINGTON, DC 20001"
2021-09-14,2021-09-15,Anacostia,1,True,"A letter to the Anacostia community was sent on September 15, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021. ",High,Anacostia High School,450.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 698-2155,"1601 16th St. SE, WASHINGTON, DC 20020"
2021-09-14,2021-09-17,Bruce-Monroe,1,False,"A letter to the Bruce-Monroe community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on the following dates: two individuals on September 13 and one individual on September 14.",Elementary,Bruce-Monroe Elementary School @ Park View,296.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 576-6222,"3560 Warder St. NW, WASHINGTON, DC 20010"
2021-09-14,2021-09-17,Burrville,1,True,"A letter to the Burrville community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021.",Elementary,Burrville Elementary School,221.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6020,"801 Division Ave. NE, WASHINGTON, DC 20019"
2021-09-14,2021-09-19,Cooke,1,True,"A letter to the HD Cooke community was sent on September 19, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021.",Unknown,H.D. Cooke Elementary School,227.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 939-5390,"2525 17th St. NW, WASHINGTON, DC 20009"
2021-09-14,2021-09-20,Hart,1,False,"A letter to the Hart community was sent on September 20, 2021, notifying them of of one positive case on September 14 and two individuals last present on September 15.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-14,2021-09-15,Houston,1,True,"A letter to the Houston community was sent on September 15, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021. ",Elementary,Houston Elementary School,251.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6170,"1100 50th Pl. NE, WASHINGTON, DC 20019"
2021-09-14,2021-09-19,Jefferson,1,True,"A letter to the Jefferson community was sent on September 19, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021.",Middle,Jefferson Middle School Academy,433.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 729-3270,"801 7th St. SW, WASHINGTON, DC 20024"
2021-09-14,2021-09-15,Powell,1,True,"A letter to the Powell community was sent on September 15, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021.",Elementary,Powell Elementary School,300.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6270,"1350 Upshur St. NW, WASHINGTON, DC 20011"
2021-09-14,2021-09-17,Randle Highlands,1,True,"A letter to the Randle Highlands community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021.",Elementary,Randle Highlands Elementary School,316.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 729-3250,"1650 30th St. SE, WASHINGTON, DC 20020"
2021-09-14,2021-09-19,Raymond,2,False,"A letter to the Raymond community was sent on September 19, 2021, notifying them of four positive COVID-19 cases in the building on September 14 and September 16, 2021.",Elementary,Raymond Elementary School,302.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6236,"2501 11th Street, NW, WASHINGTON, DC 20001"
2021-09-14,2021-09-21,Stuart-Hobson,2,False,"A letter to the Stuart-Hobson community was sent on September 21, 2021, notifying them of two positive COVID-19 cases in the building on September 14, 2021.",Middle,Stuart-Hobson Middle School (Capitol Hill Cluster),428.0,District of Columbia Public Schools,1.0,Middle,6 - 8,6,DCPS,(202) 671-6010,"410 E St. NE, WASHINGTON, DC 20002"
2021-09-14,2021-09-17,Takoma,1,True,"A letter to the Takoma community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on September 14, 2021 and a positive case on September 16.",Elementary,Takoma Elementary School,324.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 671-6050,"7010 Piney Branch Rd. NW, WASHINGTON, DC 20012"
2021-09-14,2021-09-21,Tyler,1,False,"A letter to the Tyler community was sent on September 21, 2021, notifying them of two positive COVID-19 cases in the building on September 14 and September 16, respectively.",Elementary,Tyler Elementary School,330.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 939-4810,"1001 G St. SE, WASHINGTON, DC 20003"
2021-09-15,2021-09-19,Aiton,1,True,"A letter to the Aiton community was sent on September 19, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021.",Elementary,Aiton Elementary School,202.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 671-6060,"533 48th Pl. NE, WASHINGTON, DC 20019"
2021-09-15,2021-09-17,Anacostia,1,True,"A letter to the Anacostia community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021. ",High,Anacostia High School,450.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 698-2155,"1601 16th St. SE, WASHINGTON, DC 20020"
2021-09-15,2021-09-22,Ballou,1,False,"A letter to the Ballou community was sent on September 22, 2021, notifying them of a positive case in the building on September 15 and two positive cases in the building on September 16, 2021.",High,Ballou High School,452.0,District of Columbia Public Schools,1.0,High,9 - 12,8,DCPS,(202) 645-3400,"3401 4th St. SE, WASHINGTON, DC 20032"
2021-09-15,2021-09-20,Garfield,2,False,"A letter to the Garfield community was sent on September 20, 2021, notifying them of two positive COVID-19 cases in the building on September 15, 2021.",Elementary,Garfield Elementary School,238.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,8,DCPS,(202) 671-6140,"2435 Alabama Ave. SE, WASHINGTON, DC 20020"
2021-09-15,2021-09-17,Garrison,1,False,"A letter to the Garrison community was sent on September 17, 2021, notifying them of one positive COVID-19 case in the building on September 15, 2021.",Elementary,Garrison Elementary School,239.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 673-7263,"1200 S St. NW, WASHINGTON, DC 20009"
2021-09-15,2021-09-20,Garrison,1,False,"A letter to the Garrison community was sent on September 20, 2021, notifying them of one positive COVID-19 case in the building on September 15, 2021.",Elementary,Garrison Elementary School,239.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,2,DCPS,(202) 673-7263,"1200 S St. NW, WASHINGTON, DC 20009"
2021-09-15,2021-09-17,Cooke,1,True,"A letter to the H.D.Cooke  community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021.",Unknown,H.D. Cooke Elementary School,227.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,1,DCPS,(202) 939-5390,"2525 17th St. NW, WASHINGTON, DC 20009"
2021-09-15,2021-09-20,Hart,2,False,"A letter to the Hart community was sent on September 20, 2021, notifying them of of one positive case on September 14 and two individuals last present on September 15.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-15,2021-09-22,Hart,1,False,"A letter to the Hart community was sent on September 22, 2021, notifying them of one positive COVID-19 case in the building on September 9, one positive case on September 15, one positive case on September 16, and one positive case on September 17, 2021.",Middle,Hart Middle School,413.0,District of Columbia Public Schools,1.0,Middle,6 - 8,8,DCPS,(202) 671-6426,"601 Mississippi Ave. SE, WASHINGTON, DC 20032"
2021-09-15,2021-09-20,Wells,1,True,"A letter to the Ida B. Wells community was sent on September 20, 2021, notifying them of a positive COVID-19 case in the building on September 13 and a positive case on September 15, 2021.",Middle,Ida B. Wells Middle School,1071.0,District of Columbia Public Schools,1.0,Middle,6 - 8,4,DCPS,(202) 671-0693,"405 Sheridan St. NW, WASHINGTON, DC 20011"
2021-09-15,2021-09-17,MacFarland,1,False,"A letter to the MacFarland community was sent on September 17, 2021, notifying them of a positive COVID-19 case in the building on September 8 and one positive case in the building on September 15, 2021.",Middle,MacFarland Middle School,420.0,District of Columbia Public Schools,1.0,Middle,6 - 8,4,DCPS,(202) 671-6033,"4400 Iowa Ave. NW, WASHINGTON, DC 20011"
2021-09-15,2021-09-17,Payne,1,False,"A letter to the Payne community was sent on September 17, 2021, notifying them of one positive COVID-19 case in the building on September 15 and one positive case in the building on September 16, 2021. ",Elementary,Payne Elementary School,295.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-3262,"1445 C St. SE, WASHINGTON, DC 20003"
2021-09-15,2021-09-20,Phelps,1,True,"A letter to the Phelps community was sent on September 20, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021.",High,"Phelps Architecture, Construction and Engineering High School",478.0,District of Columbia Public Schools,1.0,High,9 - 12,5,DCPS,(202) 729-4360,"704 26th St. NE, WASHINGTON, DC 20002"
2021-09-15,2021-09-16,Randle Highlands,1,True,"A letter to the Randle Highlands community was sent on September 16, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021. ",Elementary,Randle Highlands Elementary School,316.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 729-3250,"1650 30th St. SE, WASHINGTON, DC 20020"
2021-09-15,2021-09-20,Randle Highlands,1,True,"A letter to the Randle Highlands community was sent on September 20, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021.",Elementary,Randle Highlands Elementary School,316.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,7,DCPS,(202) 729-3250,"1650 30th St. SE, WASHINGTON, DC 20020"
2021-09-15,2021-09-16,Raymond,1,True,"A letter to the Raymond community was sent on September 16, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021.",Elementary,Raymond Elementary School,302.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,4,DCPS,(202) 576-6236,"2501 11th Street, NW, WASHINGTON, DC 20001"
2021-09-15,2021-09-20,Seaton,1,True,"A letter to the Seaton community was sent on September 20, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021.",Elementary,Seaton Elementary School,309.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 673-7215,"1503 10th St. NW, WASHINGTON, DC 20001"
2021-09-15,2021-09-15,Stoddert,1,True,"A letter to the Stoddert community was sent on September 15, 2021, notifying them of a positive COVID-19 case in the building on September 15, 2021.",Elementary,Stoddert Elementary School,321.0,District of Columbia Public Schools,1.0,Elementary,PK4 - 5,3,DCPS,(202) 671-6030,"4001 Calvert St. NW, WASHINGTON, DC 20007"
2021-09-15,2021-09-20,Tyler,1,True,"A letter to the Tyler community was sent on September 20, 2021, notifying them of a  positive COVID-19 case in the building on September 15, 2021.",Elementary,Tyler Elementary School,330.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 939-4810,"1001 G St. SE, WASHINGTON, DC 20003"
2021-09-15,2021-09-17,Wilson,1,False,"A letter to the Wilson community was sent on September 17, 2021, notifying them of one positive COVID-19 case in the building on September 15, 2021.",High,J.O. Wilson Elementary School,339.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-4733,"660 K St. NE, WASHINGTON, DC 20002"
2021-09-15,2021-09-17,Wilson,1,False,"A letter to the Wilson community was sent on September 17, 2021, notifying them of one positive COVID-19 case in the building on September 15, 2021.",High,Woodrow Wilson High School,463.0,District of Columbia Public Schools,1.0,High,9 - 12,3,DCPS,(202) 282-0120,"3950 Chesapeake St. NW, WASHINGTON, DC 20016"
2021-09-15,2021-09-17,Wilson,1,False,"A letter to the Wilson community was sent on September 17, 2021, notifying them of one positive COVID-19 case in the building on September 8, 2021, two positive cases in the building on September 10, and one positive case in the building on September 15, 2021.",High,J.O. Wilson Elementary School,339.0,District of Columbia Public Schools,1.0,Elementary,PK3 - 5,6,DCPS,(202) 698-4733,"660 K St. NE, WASHINGTON, DC 20002"
2021-09-15,2021-09-17,Wilson,1,False,"A letter to the Wilson community was sent on September 17, 2021, notifying them of one positive COVID-19 case in the building on September 8, 2021, two positive cases in the building on September 10, and one positive case in the building on September 15, 2021.",High,Woodrow Wilson High School,463.0,District of Columbia Public Schools,1.0,High,9 - 12,3,DCPS,(202) 282-0120,"3950 Chesapeake St. NW, WASHINGTON, DC 20016"
